,days,dow,rank,daily,theaters,special events
75,2016-08-31,Wednesday,17,80272.0,345,nan
76,2016-09-01,Thursday,17,75495.0,345,nan
77,2016-09-02,Friday,18,406615.0,2075,nan
78,2016-09-03,Saturday,17,804193.0,2075,nan
79,2016-09-04,Sunday,15,845044.0,2075,nan
80,2016-09-05,Monday,14,876149.0,2075,Labor Day
81,2016-09-06,Tuesday,19,121108.0,2075,nan
82,2016-09-07,Wednesday,20,84620.0,2075,nan
83,2016-09-08,Thursday,20,72279.0,2075,nan
84,2016-09-09,Friday,22,93448.0,490,nan
85,2016-09-10,Saturday,22,208626.0,490,nan
86,2016-09-11,Sunday,22,117039.0,490,nan
87,2016-09-12,Monday,23,22605.0,490,nan
88,2016-09-13,Tuesday,25,24987.0,490,nan
89,2016-09-14,Wednesday,23,21124.0,490,nan
90,2016-09-15,Thursday,23,20486.0,490,nan
91,2016-09-16,Friday,27,65326.0,292,nan
92,2016-09-17,Saturday,25,147420.0,292,nan
93,2016-09-18,Sunday,26,79254.0,292,nan
94,2016-09-19,Monday,28,15907.0,292,nan
95,2016-09-20,Tuesday,28,19651.0,292,nan
96,2016-09-21,Wednesday,27,15340.0,292,nan
97,2016-09-22,Thursday,27,15396.0,292,nan
98,2016-09-23,Friday,27,47474.0,197,nan
99,2016-09-24,Saturday,26,91435.0,197,nan
100,2016-09-25,Sunday,26,55535.0,197,nan
101,2016-09-26,Monday,27,14166.0,197,nan
102,2016-09-27,Tuesday,28,15562.0,197,nan
103,2016-09-28,Wednesday,28,13091.0,197,nan
104,2016-09-29,Thursday,29,12164.0,197,nan
105,2016-09-30,Friday,28,29423.0,139,nan
106,2016-10-01,Saturday,25,74048.0,139,nan
107,2016-10-02,Sunday,24,42633.0,139,nan
108,2016-10-03,Monday,29,9870.0,139,nan
109,2016-10-04,Tuesday,29,10069.0,139,nan
110,2016-10-05,Wednesday,28,10015.0,139,nan
111,2016-10-06,Thursday,29,11397.0,139,nan
112,2016-10-07,Friday,20,82936.0,207,nan
113,2016-10-08,Saturday,20,145435.0,207,nan
114,2016-10-09,Sunday,19,98811.0,207,nan
115,2016-10-10,Monday,19,57215.0,207,Indig. Peoples' Day
116,2016-10-11,Tuesday,20,30457.0,207,nan
117,2016-10-12,Wednesday,21,27602.0,207,nan
118,2016-10-13,Thursday,18,27557.0,207,nan
119,2016-10-14,Friday,22,71187.0,189,nan
120,2016-10-15,Saturday,24,120398.0,189,nan
121,2016-10-16,Sunday,23,80337.0,189,nan
122,2016-10-17,Monday,24,20610.0,189,nan
123,2016-10-18,Tuesday,24,20350.0,189,nan
124,2016-10-19,Wednesday,22,18770.0,189,nan
125,2016-10-20,Thursday,22,28169.0,189,nan
126,2016-10-21,Friday,27,63294.0,183,nan
127,2016-10-22,Saturday,26,96891.0,183,nan
128,2016-10-23,Sunday,25,61274.0,183,nan
129,2016-10-24,Monday,29,15239.0,183,nan
130,2016-10-25,Tuesday,29,15270.0,183,nan
131,2016-10-26,Wednesday,30,14643.0,183,nan
132,2016-10-27,Thursday,28,15423.0,183,nan
133,2016-10-28,Friday,28,35015.0,165,nan
134,2016-10-29,Saturday,26,59894.0,165,nan
135,2016-10-30,Sunday,28,43127.0,165,nan
136,2016-10-31,Monday,27,12019.0,165,Halloween
137,2016-11-01,Tuesday,33,11810.0,165,nan
138,2016-11-02,Wednesday,32,10011.0,165,nan
139,2016-11-03,Thursday,25,13114.0,165,nan
140,2016-11-04,Friday,26,35460.0,160,nan
141,2016-11-05,Saturday,24,74697.0,160,nan
142,2016-11-06,Sunday,25,43617.0,160,nan
143,2016-11-07,Monday,29,9556.0,160,nan
144,2016-11-08,Tuesday,26,14685.0,160,nan
145,2016-11-09,Wednesday,30,8910.0,160,nan
146,2016-11-10,Thursday,26,14658.0,160,nan
147,2016-11-11,Friday,27,52058.0,140,nan
148,2016-11-12,Saturday,27,65118.0,140,nan
149,2016-11-13,Sunday,28,32178.0,140,nan
150,2016-11-14,Monday,33,6344.0,140,nan
151,2016-11-15,Tuesday,31,9347.0,140,nan
152,2016-11-16,Wednesday,33,7247.0,140,nan
153,2016-11-17,Thursday,30,8115.0,140,nan
154,2016-11-18,Friday,31,16128.0,121,nan
155,2016-11-19,Saturday,31,34072.0,121,nan
156,2016-11-20,Sunday,30,24881.0,121,nan
157,2016-11-21,Monday,30,11440.0,121,nan
158,2016-11-22,Tuesday,30,14539.0,121,nan
159,2016-11-23,Wednesday,35,11670.0,78,nan
160,2016-11-24,Thursday,36,6909.0,78,Thanksgiving
161,2016-11-25,Friday,36,15977.0,78,nan
162,2016-11-26,Saturday,36,16378.0,78,nan
163,2016-11-27,Sunday,36,10906.0,78,nan
164,2016-11-28,Monday,40,1979.0,78,nan
165,2016-11-29,Tuesday,41,2301.0,78,nan
166,2016-11-30,Wednesday,39,1957.0,78,nan
167,2016-12-01,Thursday,39,2020.0,78,nan
168,2016-12-02,Friday,43,1652.0,34,nan
169,2016-12-03,Saturday,42,3869.0,34,nan
170,2016-12-04,Sunday,42,2890.0,34,nan
171,2016-12-05,Monday,48,586.0,34,nan
172,2016-12-06,Tuesday,46,777.0,34,nan
173,2016-12-07,Wednesday,46,603.0,34,nan
174,2016-12-08,Thursday,45,611.0,34,nan
