,days,dow,rank,daily,theaters,special events
132,2018-04-30,Monday,34,6370.0,140,nan
133,2018-05-01,Tuesday,36,7384.0,140,nan
134,2018-05-02,Wednesday,36,5990.0,140,nan
135,2018-05-03,Thursday,34,6742.0,140,nan
136,2018-05-04,Friday,38,17605.0,118,nan
137,2018-05-05,Saturday,34,31861.0,118,nan
138,2018-05-06,Sunday,36,18624.0,118,nan
139,2018-05-07,Monday,39,4103.0,118,nan
140,2018-05-08,Tuesday,41,4839.0,118,nan
141,2018-05-09,Wednesday,39,4701.0,118,nan
142,2018-05-10,Thursday,39,5125.0,118,nan
143,2018-05-11,Friday,42,10900.0,98,nan
144,2018-05-12,Saturday,39,21399.0,98,nan
145,2018-05-13,Sunday,39,17342.0,98,nan
146,2018-05-14,Monday,43,3681.0,98,nan
147,2018-05-15,Tuesday,45,3999.0,98,nan
148,2018-05-16,Wednesday,44,3970.0,98,nan
149,2018-05-17,Thursday,45,4153.0,98,nan
150,2018-05-18,Friday,41,7779.0,67,nan
151,2018-05-19,Saturday,41,13218.0,67,nan
152,2018-05-20,Sunday,41,9612.0,67,nan
153,2018-05-21,Monday,44,2707.0,67,nan
154,2018-05-22,Tuesday,46,2954.0,67,nan
155,2018-05-23,Wednesday,43,2793.0,67,nan
156,2018-05-24,Thursday,41,3719.0,67,nan
157,2018-05-25,Friday,41,4590.0,36,nan
158,2018-05-26,Saturday,40,8659.0,36,nan
159,2018-05-27,Sunday,40,8246.0,36,nan
160,2018-05-28,Monday,48,6535.0,36,Memorial Day
161,2018-05-29,Tuesday,44,1987.0,36,nan
162,2018-05-30,Wednesday,44,2093.0,36,nan
163,2018-05-31,Thursday,45,2485.0,36,nan
