,days,dow,rank,daily,theaters,special events
123,2016-11-08,Tuesday,21,25120.0,237,nan
124,2016-11-09,Wednesday,23,16485.0,237,nan
125,2016-11-10,Thursday,21,24115.0,237,nan
126,2016-11-11,Friday,21,104850.0,221,nan
127,2016-11-12,Saturday,20,131715.0,221,nan
128,2016-11-13,Sunday,19,75335.0,221,nan
129,2016-11-14,Monday,22,15330.0,221,nan
130,2016-11-15,Tuesday,23,16410.0,221,nan
131,2016-11-16,Wednesday,21,14555.0,221,nan
132,2016-11-17,Thursday,20,15160.0,221,nan
133,2016-11-18,Friday,26,44125.0,214,nan
134,2016-11-19,Saturday,21,122940.0,214,nan
135,2016-11-20,Sunday,22,65330.0,214,nan
136,2016-11-21,Monday,22,30975.0,214,nan
137,2016-11-22,Tuesday,21,36220.0,214,nan
138,2016-11-23,Wednesday,21,49545.0,201,nan
139,2016-11-24,Thursday,27,26135.0,201,Thanksgiving
140,2016-11-25,Friday,22,84825.0,209,nan
141,2016-11-26,Saturday,24,89610.0,209,nan
142,2016-11-27,Sunday,23,49825.0,209,nan
143,2016-11-28,Monday,29,9355.0,209,nan
144,2016-11-29,Tuesday,30,8930.0,209,nan
145,2016-11-30,Wednesday,30,8250.0,209,nan
146,2016-12-01,Thursday,29,7980.0,209,nan
147,2016-12-02,Friday,31,24080.0,189,nan
148,2016-12-03,Saturday,27,55920.0,189,nan
149,2016-12-04,Sunday,25,36220.0,189,nan
150,2016-12-05,Monday,31,7755.0,189,nan
151,2016-12-06,Tuesday,31,8910.0,189,nan
152,2016-12-07,Wednesday,30,7790.0,189,nan
153,2016-12-08,Thursday,31,7920.0,189,nan
154,2016-12-09,Friday,33,17665.0,183,nan
155,2016-12-10,Saturday,28,43870.0,183,nan
156,2016-12-11,Sunday,28,26730.0,183,nan
157,2016-12-12,Monday,34,5015.0,183,nan
158,2016-12-13,Tuesday,34,6375.0,183,nan
159,2016-12-14,Wednesday,32,5600.0,183,nan
160,2016-12-15,Thursday,31,5905.0,183,nan
161,2016-12-16,Friday,31,12050.0,165,nan
162,2016-12-17,Saturday,30,25900.0,165,nan
163,2016-12-18,Sunday,30,18640.0,165,nan
164,2016-12-19,Monday,29,10130.0,165,nan
165,2016-12-20,Tuesday,30,11885.0,165,nan
166,2016-12-21,Wednesday,30,11310.0,165,nan
167,2016-12-22,Thursday,28,19840.0,165,nan
168,2016-12-23,Friday,34,12855.0,107,nan
169,2016-12-24,Saturday,33,7250.0,107,nan
170,2016-12-25,Sunday,39,9320.0,107,Christmas Day
171,2016-12-26,Monday,35,18895.0,107,nan
172,2016-12-27,Tuesday,32,16845.0,107,nan
173,2016-12-28,Wednesday,31,20770.0,107,nan
174,2016-12-29,Thursday,31,21860.0,107,nan
