,days,dow,rank,daily,theaters,special events
126,2017-11-10,Friday,37,18446.0,117,nan
127,2017-11-11,Saturday,38,25353.0,117,nan
128,2017-11-12,Sunday,39,15008.0,117,nan
129,2017-11-13,Monday,37,4937.0,117,nan
130,2017-11-14,Tuesday,38,4841.0,117,nan
131,2017-11-15,Wednesday,37,4888.0,117,nan
132,2017-11-16,Thursday,36,5771.0,117,nan
133,2017-11-17,Friday,40,6609.0,77,nan
134,2017-11-18,Saturday,40,13487.0,77,nan
135,2017-11-19,Sunday,40,8771.0,77,nan
136,2017-11-20,Monday,40,4167.0,77,nan
137,2017-11-21,Tuesday,38,5642.0,77,nan
138,2017-11-22,Wednesday,41,3159.0,48,nan
139,2017-11-23,Thursday,45,2160.0,48,Thanksgiving
140,2017-11-24,Friday,39,6643.0,37,nan
141,2017-11-25,Saturday,41,6571.0,37,nan
142,2017-11-26,Sunday,46,2986.0,37,nan
143,2017-11-27,Monday,45,690.0,37,nan
144,2017-11-28,Tuesday,44,881.0,37,nan
145,2017-11-29,Wednesday,48,615.0,37,nan
146,2017-11-30,Thursday,46,801.0,37,nan
