,days,dow,rank,daily,theaters,special events
78,2019-03-07,Thursday,24,32008.0,434,nan
79,2019-03-08,Friday,26,50208.0,303,nan
80,2019-03-09,Saturday,25,94593.0,303,nan
81,2019-03-10,Sunday,27,55232.0,303,nan
82,2019-03-11,Monday,25,23445.0,303,nan
83,2019-03-12,Tuesday,28,30048.0,303,nan
84,2019-03-13,Wednesday,28,23185.0,303,nan
85,2019-03-14,Thursday,31,22286.0,303,nan
86,2019-03-15,Friday,23,82807.0,283,nan
87,2019-03-16,Saturday,24,128171.0,283,nan
88,2019-03-17,Sunday,22,81723.0,283,nan
89,2019-03-18,Monday,26,27416.0,283,nan
90,2019-03-19,Tuesday,29,35670.0,283,nan
91,2019-03-20,Wednesday,28,29087.0,283,nan
92,2019-03-21,Thursday,22,28164.0,283,nan
93,2019-03-22,Friday,25,60913.0,253,nan
94,2019-03-23,Saturday,19,102428.0,253,nan
95,2019-03-24,Sunday,23,64961.0,253,nan
96,2019-03-25,Monday,21,22266.0,253,nan
97,2019-03-26,Tuesday,23,27828.0,253,nan
98,2019-03-27,Wednesday,24,22110.0,253,nan
99,2019-03-28,Thursday,21,22264.0,253,nan
100,2019-03-29,Friday,25,37793.0,214,nan
101,2019-03-30,Saturday,25,65251.0,214,nan
102,2019-03-31,Sunday,26,38025.0,214,nan
103,2019-04-01,Monday,27,11812.0,214,nan
104,2019-04-02,Tuesday,27,14620.0,214,nan
105,2019-04-03,Wednesday,27,12248.0,214,nan
106,2019-04-04,Thursday,27,10994.0,214,nan
