,days,dow,rank,daily,theaters,special events
97,2016-03-24,Thursday,9,141559.0,568,nan
98,2016-03-25,Friday,13,287489.0,552,nan
99,2016-03-26,Saturday,12,323606.0,552,nan
100,2016-03-27,Sunday,13,205389.0,552,Easter Sunday
101,2016-03-28,Monday,10,142911.0,552,nan
102,2016-03-29,Tuesday,10,129437.0,552,nan
103,2016-03-30,Wednesday,10,126362.0,552,nan
104,2016-03-31,Thursday,10,143797.0,552,nan
105,2016-04-01,Friday,13,211084.0,462,nan
106,2016-04-02,Saturday,13,303186.0,462,nan
107,2016-04-03,Sunday,13,167359.0,462,nan
108,2016-04-04,Monday,13,56853.0,462,nan
109,2016-04-05,Tuesday,13,67498.0,462,nan
110,2016-04-06,Wednesday,13,58258.0,462,nan
111,2016-04-07,Thursday,13,68632.0,462,nan
112,2016-04-08,Friday,19,105483.0,346,nan
113,2016-04-09,Saturday,19,172954.0,346,nan
114,2016-04-10,Sunday,19,100486.0,346,nan
115,2016-04-11,Monday,18,24858.0,346,nan
116,2016-04-12,Tuesday,18,32087.0,346,nan
117,2016-04-13,Wednesday,19,24877.0,346,nan
118,2016-04-14,Thursday,18,32555.0,346,nan
119,2016-05-30,Monday,39,1450.0,20,Memorial Day
